CrashNum,Street1,Street1Other,Street1Located,Street2,Street2Other,Street2Located,CrashDate,CrashTime,City,County,CountyLocated,X,Y
LVM201000085795,E CLARK AVE,,E CLARK AVE,S 4TH ST,,S 4TH ST,2020-10-20T00:00:00.000,1326,LAS VEGAS,CLARK,CLARK,666861.6211,4003850.54409999
LVM210800026385,E FLAMINGO RD,,E FLAMINGO RD,CLAYMONT ST,,CLAYMONT ST,2021-08-07T00:00:00.000,624,LAS VEGAS,CLARK,CLARK,667203.707399999,3998261.41479999
LVM230800084578,OTHER,BOULDER HWY,SR582S,OTHER,TWAIN,E TWAIN AVE,2023-08-24T00:00:00.000,1330,LAS VEGAS,CLARK,CLARK,672941.087299999,3999510.54409999
HP22-20443,E LAKE MEAD PKWY,,LAKE MEAD PKWY,S. WATER STREET,,WATER ST,2022-10-19T00:00:00.000,1708,HENDERSON,CLARK,CLARK,681028.9484,3989858.59439999
DCSO21SO12992,TILLMAN LN,,TILLMAN LN,ALICIA CI,,ALICIA CI,2021-05-07T00:00:00.000,1616,GARDNERVILLE,DOUGLAS,DOUGLAS,262203.545199999,4309172.06689999
LVM210300065200,N EL CAPITAN WAY,,N EL CAPITAN WAY,GRAND TETON DR,,GRAND TETON DR,2021-03-14T00:00:00.000,1407,LAS VEGAS,CLARK,CLARK,653733.811099999,4019306.0162
LVM220700088561,S VALLEY VIEW BLVD,,S VALLEY VIEW BLVD,OTHER,W FLAMINGO,OTHER,2022-07-22T00:00:00.000,2148,LAS VEGAS,CLARK,CLARK,662893.7267,3998294.72589999
NLPD1907170014746,E TROPICAL PKWY,,E TROPICAL PKWY,LOSEE RD,,LOSEE RD,2019-07-17T00:00:00.000,1259,NORTH LAS VEGAS,CLARK,CLARK,669293.8289,4015429.2114
RPD19-14067,N VIRGINIA ST,,N VIRGINIA ST,TALUS WY,,TALUS WY,2019-07-18T00:00:00.000,1023,RENO,WASHOE,WASHOE,257210.569299999,4383016.93769999
LVM220400028786,S BUFFALO DR,,S BUFFALO DR,W VIKING RD,,W VIKING RD,2022-04-07T00:00:00.000,1447,LAS VEGAS,CLARK,CLARK,656505.393,3998468.30389999
LVM191000097967,E LAKE MEAD BLVD,,E LAKE MEAD BLVD,SHATZ ST,,SHATZ ST,2019-10-21T00:00:00.000,1008,LAS VEGAS,CLARK,CLARK,677049.763899999,4007460.76129999
HP20-12979,EXECUTIVE AIRPORT DR,,EXECUTIVE AIRPORT DR,ST ROSE PKWY E,,ST ROSE PKWY E,2020-07-25T00:00:00.000,552,HENDERSON,CLARK,CLARK,666881.409799999,3983559.35229999
LVM211000003032,E ROCHELLE AVE,,E ROCHELLE AVE,MCLEOD DR,,MCLEOD DR,2021-10-01T00:00:00.000,1853,LAS VEGAS,CLARK,CLARK,670120.8048,3997933.83909999
SPPD20-6955,SPARKS BLVD,,SPARKS BLVD,BARING BLVD,,BARING BLVD,2020-09-16T00:00:00.000,1420,SPARKS,WASHOE,WASHOE,265934.0908,4382060.2224
FAPDTA23-0107,E STILLWATER AVE,,E STILLWATER AVE,S NEVADA ST,,S NEVADA ST,2023-11-08T16:00:00.000,1548,FALLON,CHURCHILL,CHURCHILL,347273.492899999,4370589.23059999
NHP190701225,OTHER,CACTUS,OTHER,OTHER,SR604,OTHER,2019-07-15T00:00:00.000,1223,RENO,CLARK,CLARK,664715.1622,3985399.3519
LVM230400010210,E SAHARA AVE,,COMMERCIAL CENTER DR LOT,COMMERCIAL CENTER DR LOT,,COMMERCIAL CENTER DR LOT,2023-04-03T00:00:00.000,1044,LAS VEGAS,CLARK,CLARK,667123.5603,4001501.6487
LVM190400036283,MOUNTAIN VISTA ST,,MOUNTAIN VISTA ST,CATHERINE LN,,CATHERINE LN,2019-04-08T00:00:00.000,849,LAS VEGAS,CLARK,CLARK,673359.224299999,3998587.77209999
NHP221200199,OTHER,CHEYENNE,SR574,OTHER,US95 CHEYENNE OFF RAMP,US95S TO SR574 INT83,2022-12-02T00:00:00.000,1819,,CLARK,CLARK,657441.260099999,4009576.9425
LVM200200073573,PECOS MCLEOD INT,,PECOS MCLEOD INT,E VIKING RD,,E VIKING RD,2020-02-15T00:00:00.000,1759,LAS VEGAS,CLARK,CLARK,670882.0541,3998740.55279999
LVM211100012156,E SERENE AVE,,E SERENE AVE,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,2021-11-03T00:00:00.000,1922,LAS VEGAS,CLARK,CLARK,664698.1885,3987826.342
WASO19-4851,EAGLE CANYON DR,,EAGLE CANYON DR,EMBER DR,,EMBER DR,2019-09-14T00:00:00.000,1030,RENO,WASHOE,WASHOE,266728.809,4391510.7729
LVM220700071333,E FLAMINGO RD,,SR592,OTHER,BURNHAM,BURNHAM AVE,2022-07-18T00:00:00.000,1801,LAS VEGAS,CLARK,CLARK,668993.114599999,3998298.9546
LVM230600050504,S MARYLAND PKWY,,SR593,E TROPICANA AVE,,E TROPICANA AVE,2023-06-11T00:00:00.000,1553,LAS VEGAS,CLARK,CLARK,667711.689299999,3996753.2999
LVM230300068808,S CIMARRON RD,,S CIMARRON RD,MOUNTAINS EDGE PKWY,,MOUNTAINS EDGE PKWY,2023-03-16T00:00:00.000,1458,LAS VEGAS,CLARK,CLARK,655840.967299999,3985898.77429999
LVM220400118592,E RUSSELL RD,,E RUSSELL RD,S PECOS RD,,S PECOS RD,2022-04-28T00:00:00.000,1444,LAS VEGAS,CLARK,CLARK,670968.4532,3995195.24
RPD19-20826,VASSAR ST,,VASSAR ST,WILKINSON AVE,,WILKINSON AVE,2019-10-16T00:00:00.000,1928,RENO,WASHOE,WASHOE,259658.1511,4377431.3801
LVM210700113699,KAREN AVE,,KAREN AVE,JOE W BROWN DR,,JOE W BROWN DR,2021-07-25T00:00:00.000,1542,LAS VEGAS,CLARK,CLARK,666380.3222,4001093.0699
LVM210600006920,S EASTERN AVE,,S EASTERN AVE,E WARM SPRINGS RD,,E WARM SPRINGS RD,2021-06-02T00:00:00.000,1346,LAS VEGAS,CLARK,CLARK,669477.2267,3991983.8428
LVM201200063119,N RAINBOW BLVD,,N RAINBOW BLVD,W CRAIG RD,,W CRAIG RD,2020-12-15T00:00:00.000,1141,LAS VEGAS,CLARK,CLARK,657949.082399999,4012045.57689999
HP22-19360,COLLEGE DR,,COLLEGE DR,E HORIZON DR,,E HORIZON DR,2022-10-04T00:00:00.000,1315,HENDERSON,CLARK,CLARK,683551.6856,3987298.7146
NHP201201356,SR159,,SR159,OTHER,MM 12CL,OTHER,2020-12-20T00:00:00.000,1430,,CLARK,CLARK,642927.2525,4000016.22399999
LVM230100056733,E OAKEY BLVD,,E OAKEY BLVD,S 17TH ST,,S 17TH ST,2023-01-14T00:00:00.000,1803,LAS VEGAS,CLARK,CLARK,668351.4938,4002392.2838
ELPD2021-11041,FAIRGROUNDS RD,,FAIRGROUNDS RD,8TH ST,,8TH ST,2021-06-10T00:00:00.000,1859,ELKO,,,604061.2278,4521678.77309999
BCPD22BC0593,NEVADA WAY,,NEVADA WAY,FIFTH ST,,FIFTH ST,2022-06-01T00:00:00.000,2016,BOULDER CITY,CLARK,CLARK,694692.120699999,3983268.0193
NHP220600687,US395N,,US395N,ESMERALDA AVE,,ESMERALDA AVE,2022-06-10T00:00:00.000,2040,,DOUGLAS,DOUGLAS,260618.8963,4315225.2083
NLPD1904040007021,E LAKE MEAD BLVD,,E LAKE MEAD BLVD,PALMER ST,,PALMER ST,2019-04-04T00:00:00.000,1842,NORTH LAS VEGAS,CLARK,CLARK,670543.663599999,4007339.67139999
HP21-05832,LAKE MEAD PKWY E,,LAKE MEAD PKWY E,CENTER ST,,CENTER ST,2021-04-02T00:00:00.000,1826,HENDERSON,CLARK,CLARK,683055.2499,3991997.0084
LVM190800126921,E WASHINGTON AVE,,E WASHINGTON AVE,MARION DR,,MARION DR,2019-08-26T00:00:00.000,730,,,,673456.172199999,4005767.34539999
LVM211200028084,S NELLIS BLVD,,S NELLIS BLVD,OTHER,NEWTON DR,OTHER,2021-12-07T00:00:00.000,1651,LAS VEGAS,CLARK,CLARK,674258.3432,3997151.03289999
LVM211200027466,PARADISE RD,,PARADISE RD,SAFFEX ROSE AVE,,SAFFEX ROSE AVE,2021-12-07T00:00:00.000,1416,LAS VEGAS,CLARK,CLARK,,
LVM221100110719,W SAHARA AVE,,W SAHARA AVE,CC215S,,CC215S,2022-11-29T00:00:00.000,1904,LAS VEGAS,CLARK,CLARK,665470.4883,4001461.71389999
LVM221200002393,E SILVERADO RANCH BLVD,,E SILVERADO RANCH BLVD,POLLOCK DR,,POLLOCK DR,2022-12-01T00:00:00.000,1424,LAS VEGAS,CLARK,CLARK,667102.623399999,3987005.35089999
LVM191200065411,S RAINBOW BLVD,,S RAINBOW BLVD,SPRING MOUNTAIN RD,,SPRING MOUNTAIN RD,2019-12-14T00:00:00.000,1710,LAS VEGAS,CLARK,CLARK,658106.196499999,3999514.6807
RPD21-103443,W 2ND ST,,W 2ND ST,N SIERRA ST,,N SIERRA ST,2021-03-31T00:00:00.000,1430,RENO,WASHOE,WASHOE,258078.547299999,4379007.7309
NLPD2309230019077,REVERE ST,,REVERE ST,W CRAIG RD,,W CRAIG RD,2023-09-23T00:00:00.000,1512,NORTH LAS VEGAS,CLARK,CLARK,665972.048399999,4011975.3636
LVM23100029710,W RUSSELL RD,,W RUSSELL RD,S GRAND CANYON DR,,S GRAND CANYON DR,2023-10-09T00:00:00.000,1733,LAS VEGAS,CLARK,CLARK,652466.472099999,3994716.81519999
SPPD23-9676,PYRAMID WAY,,SR445,VICTORIAN AVE,,VICTORIAN AVE,2023-12-13T00:00:00.000,1531,SPARKS,WASHOE,WASHOE,263404.794099999,4379744.4043
LVM200100013354,W OAKEY BLVD,,W OAKEY BLVD,S JONES BLVD,,S JONES BLVD,2020-01-03T00:00:00.000,1556,LAS VEGAS,CLARK,CLARK,659623.798799999,4002242.9031
NLPD1909230019384,E CRAIG RD,,E CRAIG RD,BERG ST,,BERG ST,2019-09-23T00:00:00.000,1417,NORTH LAS VEGAS,CLARK,CLARK,669557.854299999,4012214.7125
LVM191000054632,CHURCHILL AVE,,CHURCHILL AVE,S DECATUR BLVD,,S DECATUR BLVD,2019-10-12T00:00:00.000,901,LAS VEGAS,CLARK,CLARK,661346.4988,4004543.0547
NHP200400385,SR159,,SR159,OTHER,CLARK COUNTY MILE MARKER 8,OTHER,2020-04-12T00:00:00.000,1600,,CLARK,CLARK,639522.758899999,3996646.43559999
LVM190300059724,W BONANZA RD,,W BONANZA RD,N MARTIN L KING BLVD,,N MARTIN L KING BLVD,2019-03-13T00:00:00.000,917,LAS VEGAS,CLARK,CLARK,665215.6199,4005159.81169999
RPD21-5058,S VIRGINIA ST,,S VIRGINIA ST,CONTINENTAL DR,,CONTINENTAL DR,2021-03-24T00:00:00.000,1353,RENO,WASHOE,WASHOE,258921.941499999,4376834.5503
SPPD22-250,PYRAMID WAY,,SR445,F ST,,F ST,2022-01-11T00:00:00.000,826,SPARKS,WASHOE,WASHOE,263424.1161,4380194.7938
RPD19-8838,FOREST ST,,FOREST ST,W ARROYO ST,,W ARROYO ST,2019-05-08T00:00:00.000,1710,RENO,WASHOE,WASHOE,258309.473899999,4377348.0797
LVM221200091910,N MAIN ST,,N MAIN ST,WASHINGTON AVE,,WASHINGTON AVE,2022-12-23T00:00:00.000,1919,LAS VEGAS,CLARK,CLARK,667271.602599999,4005690.35339999
NHP200700473,OTHER,US 93,OTHER,OTHER,98 MILEMARKER,OTHER,2020-07-09T00:00:00.000,740,,LINCOLN,LINCOLN,721253.2598,4171569.66009999
MSPD230331016,E OLD MILL RD,,E OLD MILL RD,N SANDHILL BLVD,,N SANDHILL BLVD,2023-03-31T00:00:00.000,1550,MESQUITE,CLARK,CLARK,761728.1227,4077633.2619
LVM231000096206,CANDLEBERRY RD,,CANDLEBERRY RD,NEWCASTLE RD,,NEWCASTLE RD,2023-10-28T00:00:00.000,1728,LAS VEGAS,CLARK,CLARK,658670.108699999,3997938.09659999
HP20-10143,WINDMILL PKWY,,WINDMILL PKWY,N PECOS RD,,N PECOS RD,2020-06-10T00:00:00.000,1145,,CLARK,CLARK,671135.9625,3990319.9744
LVM210200025180,STEWART AVE,,STEWART AVE,FLOWER AVE,,FLOWER AVE,2021-02-06T00:00:00.000,1550,LAS VEGAS,CLARK,CLARK,669349.146499999,4004063.35669999
LVM211200060870,E OWENS AVE,,E OWENS AVE,CHARTERED CIR,,CHARTERED CIR,2021-12-15T00:00:00.000,1308,LAS VEGAS,CLARK,CLARK,669696.369199999,4006501.23799999
SPPD19-8439,SPARKS BL,,SPARKS BL,BARING BL,,BARING BL,2019-09-20T00:00:00.000,1443,SPARKS,,,265934.0908,4382060.2224
HP21-10347,N PECOS RD,,N PECOS RD,SUN SHADOW AVE,,SUN SHADOW AVE,2021-06-07T00:00:00.000,1925,HENDERSON,CLARK,CLARK,671146.799599999,3989942.4494
LVM211100062091,CAPELLA AVE,,CAPELLA AVE,S VALLEY VIEW BLVD,,S VALLEY VIEW BLVD,2021-11-15T00:00:00.000,1535,LAS VEGAS,CLARK,CLARK,662951.7147,4000179.23189999
HP23-18672,WARM SPRINGS RD,,WARM SPRINGS RD,N ARROYO GRANDE BLVD,,N ARROYO GRANDE BLVD,2023-09-21T00:00:00.000,657,HENDERSON,CLARK,CLARK,675002.474299999,3991930.51099999
LVM230300050440,N WALNUT RD,,SR147E,E LAKE MEAD BLVD,,N WALNUT RD,2023-03-12T00:00:00.000,1217,LAS VEGAS,CLARK,CLARK,671744.931499999,4007346.3581
NHP220802100,US50,,US50,IR580,,IR580,2022-08-31T00:00:00.000,844,,CARSON CITY,CARSON CITY,,
RPD22-16195,KIRMAN AVE,,SUTRO ST,KUENZLI ST,,KUENZLI ST,2022-08-30T00:00:00.000,1606,RENO,WASHOE,WASHOE,259484.131799999,4379195.76899999
ELPD2022-08306,5TH ST,,5TH ST,WILLOW ST,,WILLOW ST,2022-05-16T00:00:00.000,726,ELKO,ELKO,ELKO,603462.1007,4521636.0557
LVM210400135683,E TROPICANA AVE,,E TROPICANA AVE,SHIRLEY ST,,SHIRLEY ST,2021-04-30T00:00:00.000,1341,LAS VEGAS,CLARK,CLARK,667205.4424,3996742.4942
HP19-06229,PALO VERDE DR,,PALO VERDE DR,NEWPORT DR,,NEWPORT DR,2019-03-19T00:00:00.000,1939,HENDERSON,CLARK,CLARK,683522.287399999,3988874.7697
HP21-12893,S GIBSON RD,,N GIBSON RD,E WIGWAM AVE,,WIGWAM PKWY,2021-07-16T00:00:00.000,920,HENDERSON,CLARK,CLARK,677538.534699999,3989494.51779999
LVM230800014909,SURREY ST,,SURREY ST,OTHER,E RUSSELL RD,E RUSSELL RD,2023-08-04T00:00:00.000,1934,LAS VEGAS,CLARK,CLARK,668892.257799999,3995040.08249999
RPD23-10000,E PLUMB LN,,PLUMB LN,HARVARD WAY,,HARVARD WAY,2023-06-08T00:00:00.000,936,RENO,WASHOE,WASHOE,260479.5629,4376626.0229
RPD19-13458,S MCCARRAN BLVD,,S MCCARRAN BLVD,MIRA LOMA DR,,MIRA LOMA DR,2019-07-10T00:00:00.000,1001,RENO,WASHOE,WASHOE,263603.8218,4373931.82939999
RPD23-2179,SUTRO ST,,SUTRO ST,E 6TH ST,,E 6TH ST,2023-02-04T00:00:00.000,1510,RENO,WASHOE,WASHOE,259491.2596,4379855.845
RPD20-613,W 4TH ST,,W 4TH ST,EDWARDS WY,,EDWARDS WY,2020-01-09T00:00:00.000,2008,RENO,WASHOE,WASHOE,256673.7461,4378920.6675
LVM210700100562,RANCHO DR N,,RANCHO DR N,W ALEXANDER RD,,W ALEXANDER RD,2021-07-22T00:00:00.000,1704,LAS VEGAS,CLARK,CLARK,659538.393699999,4011048.118
NLPD2304190007802,RENADA CIR,,RENADA CIR,CIVIC CENTER DR,,CIVIC CENTER DR,2023-04-19T00:00:00.000,1525,NORTH LAS VEGAS,CLARK,CLARK,668902.330699999,4009483.0229
SPPD21-845,EL RANCHO DR,,EL RANCHO DR,WEDEKIND RD,,WEDEKIND RD,2021-01-29T00:00:00.000,1330,SPARKS,WASHOE,WASHOE,261234.438599999,4381878.6455
SPPD21-58,PYRAMID WY,,PYRAMID WY,VICTORIAN AV,,VICTORIAN AV,2021-01-02T00:00:00.000,1853,SPARKS,WASHOE,WASHOE,263405.2959,4379750.47969999
LVM210300007817,W WASHINGTON AVE,,W WASHINGTON AVE,I ST,,I ST,2021-03-02T00:00:00.000,1722,LAS VEGAS,CLARK,CLARK,666124.828999999,4005584.53959999
HP19-18159,W HORIZON RIDGE PKWY,,W HORIZON RIDGE PKWY,CARNEGIE ST,,CARNEGIE ST,2019-08-17T00:00:00.000,1008,HENDERSON,CLARK,CLARK,671633.8539,3986286.7245
RPD19-25123,SINCLAIR ST,,SINCLAIR ST,RYLAND ST,,RYLAND ST,2019-12-18T00:00:00.000,1320,RENO,,,258545.716099999,4378614.6797
LVM220300113301,S NELLIS BLVD,,NELLIS BLVD,E TWAIN AVE,TWAIN AVE,TWAIN AVE,2022-03-27T00:00:00.000,2016,LAS VEGAS,CLARK,CLARK,674128.006199999,3999298.6191
LVM230400062982,E WINDMILL LN,,E WINDMILL LN,BERMUDA RD,,BERMUDA RD,2023-04-14T00:00:00.000,1505,LAS VEGAS,CLARK,CLARK,666259.6017,3990216.88079999
LVM230400051548,BONANZA RD,,BONANZA RD,WARDELLE ST,,WARDELLE ST,2023-04-12T00:00:00.000,625,LAS VEGAS,CLARK,CLARK,670020.276899999,4004874.56939999
RPD23-20862,E 5TH ST,,E 5TH ST,ELKO AVE,,ELKO AVE,2023-11-12T00:00:00.000,1502,RENO,WASHOE,WASHOE,258820.937199999,4379665.09139999
LVM191000074805,S FORT APACHE RD,,S FORT APACHE RD,RED HILLS RD,,RED HILLS RD,2019-10-16T00:00:00.000,1237,LAS VEGAS,CLARK,CLARK,653362.494699999,4002049.4153
LVM220700110926,WASHINGTON AVE,,WASHINGTON AVE,OTHER,MAIN ST,OTHER,2022-07-28T00:00:00.000,1534,LAS VEGAS,CLARK,CLARK,667237.955199999,4004315.7769
LVM220700001761,N EASTERN AVE,,N EASTERN AVE,HARRIS AVE,,HARRIS AVE,2022-07-01T00:00:00.000,1156,LAS VEGAS,CLARK,CLARK,669425.8047,4005285.2093
SPPD20-445,PRATER WY,,PRATER WY,PYRAMID WY,,PYRAMID WY,2020-01-15T00:00:00.000,1044,SPARKS,WASHOE,WASHOE,263399.968999999,4380347.67229999
LVM230300121231,N TORREY PINES DR,,N TORREY PINES DR,OTHER,N RANCHO DR,SR599N/RANCHO DR,2023-03-28T00:00:00.000,1117,LAS VEGAS,CLARK,CLARK,658620.8316,4012240.9821
LVM190900097447,ARVILLE ST,,ARVILLE ST,SIRIUS AVE,,SIRIUS AVE,2019-08-20T00:00:00.000,649,LAS VEGAS,CLARK,CLARK,662028.9927,4000273.48139999
NLPD2105230008623,W ANN RD,,W ANN RD,FERRELL ST,,FERRELL ST,2021-05-23T00:00:00.000,1611,NORTH LAS VEGAS,CLARK,CLARK,663095.6884,4014487.9506
RPD19-22242,W 3RD ST,,W 3RD ST,WEST ST,,WEST ST,2019-11-06T00:00:00.000,1423,RENO,WASHOE,WASHOE,257894.951399999,4379166.1146
LVM190700068674,SHADOW MOUNTAIN PL,,SHADOW MOUNTAIN PL,W LAKE MEAD BLVD,,W LAKE MEAD BLVD,2019-07-14T00:00:00.000,1303,LAS VEGAS,CLARK,CLARK,660360.477099999,4007119.93909999
SPPD22-2321,PYRAMID WAY,,SR445,VICTORIAN AVE,,VICTORIAN AVE,2022-03-24T00:00:00.000,500,SPARKS,WASHOE,WASHOE,263405.2959,4379750.47969999
LVM220700116746,E FLAMINGO RD,,SR592,OTHER,SPENCER ST,SPENCER ST,2022-07-30T00:00:00.000,2257,LAS VEGAS,CLARK,CLARK,668434.979,3998283.49919999
LVM201000039430,W LONE MOUNTAIN RD,,W LONE MOUNTAIN RD,SHASTA BLUE ST,,SHASTA BLUE ST,2020-10-09T00:00:00.000,1626,LAS VEGAS,CLARK,CLARK,650425.4378,4012736.7495
WASO21-3153,ALDER AVE,,ALDER AVE,VILLAGE BLVD,,VILLAGE BLVD,2021-07-02T00:00:00.000,2139,INCLINE VILLAGE,WASHOE,WASHOE,245217.4466,4348778.08019999
NLPD2209240018221,W CENTENNIAL PKWY,,W CENTENNIAL PKWY,AVIARY WAY,,AVIARY WAY,2022-09-24T00:00:00.000,1925,NORTH LAS VEGAS,CLARK,CLARK,662696.5957,4016098.6006
LVM220400106496,S TORREY PINES DR,,S TORREY PINES DR,W TWAIN AVE,,W TWAIN AVE,2022-04-25T00:00:00.000,1938,LAS VEGAS,CLARK,CLARK,658933.869699999,3998910.8614
LVM191000085551,N EASTERN AVE,,N EASTERN AVE,ISABELLE AVE,,ISABELLE AVE,2019-10-18T00:00:00.000,1626,LAS VEGAS,CLARK,CLARK,669471.394399999,4003681.8013
SPPD21-4323,NICHOLS BLVD,,NICHOLS BLVD,E VICTORIAN AVE,,E VICTORIAN AVE,2021-05-26T00:00:00.000,952,SPARKS,WASHOE,WASHOE,264450.5838,4379684.5426
LVM200400002781,E BONANZA RD,,E BONANZA RD,N LAS VEGAS BLVD,,N LAS VEGAS BLVD,2020-04-01T00:00:00.000,1402,LAS VEGAS,CLARK,CLARK,667579.5942,4004933.8913
LVM221200082268,W WASHINGTON AVE,,W WASHINGTON AVE,STANFORD ST,,STANFORD ST,2022-12-21T00:00:00.000,1153,LAS VEGAS,CLARK,CLARK,661016.226499999,4005504.12409999
HP22-22176,W HORIZON RIDGE PKWY,,W HORIZON RIDGE PKWY,S VALLE VERDE DR,,S VALLE VERDE DR,2022-11-13T00:00:00.000,1126,HENDERSON,CLARK,CLARK,674641.3722,3986978.55739999
HP20-01819,E GALLERIA DR,,E GALLERIA DR,PABCO RD,,PABCO RD,2020-01-26T00:00:00.000,1800,HENDERSON,CLARK,CLARK,681328.4148,3993831.80159999
NLPD2308250017016,W ANN RD,,W ANN RD,SIMMONS ST,,SIMMONS ST,2023-08-25T00:00:00.000,1105,NORTH LAS VEGAS,CLARK,CLARK,663318.6156,4014495.4427
LVM220900061273,S JONES BLVD,,S JONES BLVD,W WINDMILL LN,,W WINDMILL LN,2022-09-15T00:00:00.000,1831,LAS VEGAS,CLARK,CLARK,659838.222199999,3990071.10239999
SPPD19-7234,PYRAMID WY,,PYRAMID WY,PRATER WY,,PRATER WY,2019-08-16T00:00:00.000,522,SPARKS,,,263429.8421,4380353.76359999
RPD23-11132,OLD VIRGINIA RD,,OLD VIRGINIA RD,AUTO CENTER DR,,AVELINA CT,2023-06-26T00:00:00.000,1048,RENO,WASHOE,WASHOE,262651.490299999,4367861.23259999
LVM190300063367,W TWAIN AVE,,W TWAIN AVE,S VALLEY VIEW BLVD,,S VALLEY VIEW BLVD,2019-03-13T00:00:00.000,2354,LAS VEGAS,CLARK,CLARK,662870.625,3999081.4286
LVM210800011016,ARDEN ST,,ARDEN ST,YUMA AVE,,YUMA AVE,2021-08-03T00:00:00.000,1846,LAS VEGAS,CLARK,CLARK,673216.3452,4002904.841
LVM220900063121,CHARLESTON BLVD,,CHARLESTON BLVD,SKY VISTA DR,,SKY VISTA DR,2022-09-16T00:00:00.000,709,LAS VEGAS,CLARK,CLARK,647451.188799999,4002669.46539999
HP20-16289,E HORIZON DR,,E HORIZON DR,ARROWHEAD TRL,,ARROWHEAD TRL,2020-09-17T00:00:00.000,1345,HENDERSON,CLARK,CLARK,683780.1627,3987277.17589999
NHP230401739,OTHER,US95 EASTERN AVE SB OFF RAMP,EASTERN AVE,OTHER,EASTERN AVE,US95N TO EASTERN AVE RAMP,2023-04-24T00:00:00.000,1940,LAS VEGAS,CLARK,CLARK,669451.1145,4004326.732
LVM201000128881,W LAKE MEAD BLVD,,W LAKE MEAD BLVD,N RAMPART BLVD,,N RAMPART BLVD,2020-10-30T00:00:00.000,1059,LAS VEGAS,CLARK,CLARK,654482.381199999,4007433.0131
LVM210600000918,E OWENS AVE,,E OWENS AVE,TETON ST,,TETON ST,2021-06-01T00:00:00.000,736,LAS VEGAS,CLARK,CLARK,670506.9708,4006496.8537
NLPD1906260013194,W TROPICAL PKWY,,W TROPICAL PKWY,CAMINO ELDORADO,,CAMINO ELDORADO,2019-06-26T00:00:00.000,2011,NORTH LAS VEGAS,CLARK,CLARK,665239.6484,4015306.1962
LVM190500035233,PARADISE RD,,PARADISE RD,CONVENTION CENTER DR,,CONVENTION CENTER DR,2019-05-08T00:00:00.000,700,LAS VEGAS,CLARK,CLARK,666033.8124,4000199.13409999
HP23-21156,E SUNSET RD,,CENTER ST,E LAKE MEAD PKWY,,SR564E,2023-10-25T00:00:00.000,1713,HENDERSON,CLARK,CLARK,683055.2499,3991997.0084
LVM191000106196,E CRAIG RD,,E CRAIG RD,N LAS VEGAS BLVD,,N LAS VEGAS BLVD,2019-10-22T00:00:00.000,2346,LAS VEGAS,CLARK,CLARK,674770.453999999,4012385.17129999
LVM221000030112,SPRING MOUNTAIN RD,,SPRING MOUNTAIN RD,ROSANNA ST,,ROSANNA ST,2022-10-08T00:00:00.000,1319,LAS VEGAS,CLARK,CLARK,657910.033099999,3999317.36439999
LVM210200067813,S JONES BLVD,,S JONES BLVD,W OQUENDO RD,,W OQUENDO RD,2021-02-16T00:00:00.000,705,,CLARK,CLARK,659813.826399999,3994474.8065
NHP210100157,OTHER,DURANGO/US95 SB ON RAMP,OTHER,OTHER,DURANGO S,OTHER,2021-01-02T00:00:00.000,1745,,CLARK,CLARK,653808.5762,4018274.922
LVM210100069278,E FLAMINGO RD,,E FLAMINGO RD,PARADISE RD,,PARADISE RD,2021-01-15T00:00:00.000,2357,LAS VEGAS,CLARK,CLARK,666244.268799999,3998220.8541
LVM200100059189,E PEBBLE RD,,E PEBBLE RD,PARADISE RD,,PARADISE RD,2020-01-13T00:00:00.000,904,LAS VEGAS,CLARK,CLARK,667737.662299999,3988657.9
RPD23-4582,KEYSTONE AVE,,KEYSTONE AVE,0W COMMERCIAL ROW,,COMMERCIAL ROW,2023-03-14T00:00:00.000,1410,RENO,WASHOE,WASHOE,257087.3969,4378923.7684
LVM210300027954,W TROPICANA AVE,,W TROPICANA AVE,S TENAYA WAY,,S TENAYA WAY,2021-03-06T00:00:00.000,1828,LAS VEGAS,CLARK,CLARK,657484.6917,3996428.7585
RPD22-21410,S VIRGINIA ST,,S VIRGINIA ST,CALIFORNIA AVE,,CALIFORNIA AVE,2022-11-16T00:00:00.000,1005,RENO,WASHOE,WASHOE,258421.437199999,4378301.0898
LVM190700124810,HOWARD HUGHES PKWY,,HOWARD HUGHES PKWY,SANDS AVE,,SANDS AVE,2019-07-25T00:00:00.000,1752,LAS VEGAS,CLARK,CLARK,665800.5031,3999033.3792
LVM190900143591,WELTER AVE,,WELTER AVE,S WALNUT RD,,S WALNUT RD,2019-09-30T00:00:00.000,1049,LAS VEGAS,CLARK,CLARK,672053.8678,4001807.2616
LVM210800076057,S CIMARRON RD,,S CIMARRON RD,PEACE WAY,,PEACE WAY,2021-08-18T00:00:00.000,1536,LAS VEGAS,CLARK,CLARK,655705.9259,3997232.86669999
NHP220201605,OTHER,CHARELSTON WB,SR159 TO IR15S INT41,OTHER,IR15 AT,IR15S,2022-02-23T00:00:00.000,628,LAS VEGAS,CLARK,CLARK,665340.1332,4002708.2276
